AGEPH,CODPOSS,duree,lnexpo,nbrtotc,nbrtotan,chargtot,agecar,sexp,fuelc,split,usec,fleetc,sportc,coverp,powerc
86,9400,1,0,0,0,0,6-10,Male,Petrol,Once,Professional,No,No,MTPL,<66
33,9400,1,0,0,0,0,0-1,Male,Gasoil,Once,Private,No,No,MTPL,66-110
36,9400,1,0,0,0,0,2-5,Male,Petrol,Once,Professional,No,No,MTPL,<66
32,9400,1,0,0,0,0,2-5,Male,Gasoil,Once,Private,No,No,MTPL,66-110
29,9420,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
59,9420,1,0,0,0,0,0-1,Male,Petrol,Once,Private,No,No,MTPL,<66
32,9450,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL,66-110
68,9450,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
24,9470,1,0,2,2,1571.0995813,6-10,Male,Petrol,Once,Private,No,No,MTPL,66-110
49,9500,1,0,0,0,0,2-5,Male,Gasoil,Once,Private,No,No,MTPL+,66-110
59,9500,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
49,9520,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
66,9520,1,0,0,0,0,2-5,Male,Petrol,Once,Professional,No,No,MTPL,<66
43,9520,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
46,9550,1,0,0,0,0,0-1,Male,Gasoil,Once,Professional,No,No,MTPL,<66
27,9550,0.1780821918,-1.725510084,0,0,0,2-5,Male,Gasoil,Thrice,Private,No,No,MTPL,66-110
24,9600,1,0,0,0,0,2-5,Male,Gasoil,Twice,Private,No,No,MTPL+,66-110
27,9600,1,0,0,0,0,2-5,Male,Gasoil,Once,Private,No,No,MTPL,66-110
29,9620,0.8246575342,-0.192787089,0,0,0,6-10,Male,Petrol,Once,Private,No,Yes,MTPL+,66-110
58,9620,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
81,9660,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
37,9660,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
39,9690,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,66-110
45,9690,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,66-110
26,9700,1,0,0,0,0,2-5,Male,Gasoil,Twice,Professional,No,No,MTPL,66-110
62,9750,1,0,0,0,0,0-1,Male,Petrol,Once,Professional,No,No,MTPL,<66
58,9750,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
23,9770,1,0,0,0,0,0-1,Male,Gasoil,Thrice,Private,No,No,MTPL+++,66-110
36,9800,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,66-110
25,9800,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,66-110
45,9800,1,0,1,1,78.359143181,2-5,Male,Gasoil,Once,Private,No,No,MTPL,<66
30,9800,1,0,2,2,1292.1449979,2-5,Male,Gasoil,Twice,Private,No,No,MTPL,<66
26,9800,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,66-110
59,9820,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,66-110
57,9840,1,0,0,0,0,6-10,Male,Petrol,Monthly,Professional,No,No,MTPL+++,>110
65,9850,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,66-110
45,9870,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL+++,66-110
44,9880,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,66-110
38,9880,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
75,9890,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
31,9940,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,66-110
38,9940,0.9616438356,-0.03911113,0,0,0,6-10,Male,Petrol,Monthly,Professional,No,No,MTPL+,66-110
33,9950,1,0,0,0,0,2-5,Male,Gasoil,Thrice,Professional,No,No,MTPL,66-110
24,9970,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,66-110
42,9990,1,0,0,0,0,6-10,Male,Gasoil,Once,Private,No,No,MTPL,<66
65,9990,1,0,0,0,0,0-1,Male,Petrol,Once,Private,No,No,MTPL,<66
22,9990,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,66-110
26,1000,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
27,1000,1,0,2,2,1136.517443,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
45,1000,1,0,1,1,1259.7948929,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
56,1000,1,0,1,1,619.93212675,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
38,1000,1,0,0,0,0,2-5,Male,Gasoil,Monthly,Private,No,No,MTPL+++,<66
27,1000,1,0,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL,<66
26,1000,0.6136986301,-0.488251302,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL,<66
34,1000,0.5561643836,-0.586691375,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
70,1000,1,0,0,0,0,>10,Male,Petrol,Thrice,Professional,No,No,MTPL,<66
57,1000,1,0,0,0,0,2-5,Male,Petrol,Once,Professional,Yes,No,MTPL+++,<66
57,1000,1,0,0,0,0,2-5,Male,Petrol,Once,Professional,Yes,No,MTPL+++,<66
57,1000,1,0,0,0,0,2-5,Male,Petrol,Once,Professional,Yes,No,MTPL+++,<66
37,1000,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
31,1000,1,0,0,0,0,2-5,Male,Gasoil,Once,Private,No,No,MTPL+,<66
38,1000,1,0,0,0,0,6-10,Male,Gasoil,Once,Private,No,No,MTPL,<66
34,1000,0.295890411,-1.217766126,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
66,1000,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
33,1000,0.7589041096,-0.275879847,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
28,1030,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
32,1030,0.5232876712,-0.647623926,0,0,0,6-10,Male,Gasoil,Thrice,Private,Yes,No,MTPL+,<66
31,1030,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
25,1030,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
42,1040,0.8684931507,-0.14099558,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
54,1040,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
56,1040,0.9589041096,-0.041964199,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
30,1040,1,0,2,2,2071.4230824,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
76,1040,1,0,1,1,1426.3793415,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
32,1040,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
33,1040,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
32,1040,1,0,1,1,1595.4923041,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
52,1050,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
28,1050,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
34,1050,0.0931506849,-2.373536829,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
35,1050,0.4301369863,-0.843651548,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
53,1050,1,0,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
38,1050,0.3534246575,-1.040084949,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
28,1050,0.5835616438,-0.538605188,0,0,0,6-10,Male,Gasoil,Monthly,Private,No,No,MTPL,<66
83,1050,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
55,1050,1,0,3,3,1186.7158818,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
25,1060,0.1068493151,-2.236335707,0,0,0,6-10,Male,Gasoil,Monthly,Private,No,No,MTPL+,<66
44,1060,0.5260273973,-0.642401982,0,0,0,0-1,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
28,1060,0.0410958904,-3.191847152,0,0,0,0-1,Male,Petrol,Monthly,Private,No,No,MTPL,<66
41,1060,1,0,0,0,0,6-10,Male,Gasoil,Once,Private,No,No,MTPL,<66
48,1060,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
37,1060,1,0,0,0,0,6-10,Male,Gasoil,Once,Private,No,No,MTPL+,<66
35,1060,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
28,1060,0.9260273973,-0.076851458,2,2.1597633136,3057.196473,6-10,Male,Gasoil,Twice,Private,No,No,MTPL,<66
28,1060,1,0,1,1,155.77629097,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
69,1070,1,0,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
55,1070,1,0,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
33,1070,0.504109589,-0.684961596,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
31,1070,0.6739726027,-0.394565818,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
51,1070,0.4191780822,-0.869459432,1,2.385620915,2142.2958411,0-1,Male,Petrol,Once,Private,No,No,MTPL+++,<66
24,1070,0.6410958904,-0.444576238,2,3.1196581197,3154.6929963,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
60,1070,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
46,1070,1,0,0,0,0,2-5,Male,Petrol,Thrice,Private,No,No,MTPL+,<66
28,1070,1,0,0,0,0,2-5,Male,Petrol,Thrice,Private,No,No,MTPL+++,66-110
34,1070,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+++,<66
67,1070,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
44,1070,1,0,1,1,1426.3793415,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
23,1070,0.3287671233,-1.112405611,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
49,1070,1,0,0,0,0,>10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
24,1080,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+++,<66
26,1080,1,0,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
57,1080,0.1671232877,-1.789023489,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
30,1080,0.5534246575,-0.591629656,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
63,1080,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
54,1080,1,0,0,0,0,>10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
57,1080,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
27,1080,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+++,<66
34,1081,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
58,1081,0.9150684932,-0.088756361,2,2.1856287425,79.05324505,2-5,Male,Petrol,Monthly,Private,No,No,MTPL,<66
36,1081,0.101369863,-2.288979441,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
29,1082,1,0,1,1,65.295154425,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
34,1083,1,0,2,2,2551.5928398,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
31,1083,1,0,1,1,749.72917632,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
48,1090,1,0,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
32,1090,1,0,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
34,1090,0.6794520548,-0.386468607,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
52,1090,0.9808219178,-0.019364367,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+++,<66
40,1140,0.9150684932,-0.088756361,1,1.0928143713,5232.4621529,0-1,Male,Petrol,Monthly,Private,No,No,MTPL+++,66-110
57,1140,0.3671232877,-1.002057554,1,2.723880597,1416.0173922,0-1,Male,Petrol,Once,Private,No,No,MTPL+++,<66
43,1140,1,0,0,0,0,2-5,Male,Gasoil,Once,Private,No,No,MTPL+,<66
50,1140,1,0,0,0,0,0-1,Male,Petrol,Once,Private,Yes,No,MTPL+++,<66
47,1150,1,0,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
51,1150,0.4657534247,-0.764098917,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
35,1150,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
65,1160,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
42,1160,0.5671232877,-0.56717856,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
24,1160,0.1342465753,-2.008077055,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
39,1160,1,0,1,1,213.0892739,6-10,Male,Petrol,Once,Private,No,No,MTPL+++,<66
44,1160,1,0,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL+++,<66
32,1160,0.1616438356,-1.82235991,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,66-110
54,1160,0.3287671233,-1.112405611,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,66-110
50,1170,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
85,1170,0.9808219178,-0.019364367,0,0,0,2-5,Male,Petrol,Thrice,Private,Yes,No,MTPL+,<66
35,1170,1,0,0,0,0,2-5,Male,Petrol,Once,Private,Yes,No,MTPL+++,<66
76,1170,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
37,1180,0.5369863014,-0.621782694,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
28,1180,0.5260273973,-0.642401982,2,3.8020833333,2842.6694166,0-1,Male,Gasoil,Monthly,Private,No,No,MTPL+,<66
43,1180,0.3890410959,-0.944070296,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
28,1180,0.1506849315,-1.892564168,1,6.6363636364,8799.6003956,0-1,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
74,1180,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
56,1180,1,0,1,1,64.625841908,6-10,Male,Petrol,Once,Private,No,No,MTPL+++,<66
47,1180,1,0,0,0,0,>10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
63,1180,0.7479452055,-0.290425558,0,0,0,0-1,Male,Petrol,Once,Private,No,No,MTPL+,<66
31,1180,0.4246575342,-0.856472237,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
39,1190,1,0,1,1,74.095374555,6-10,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
60,1200,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
43,1200,1,0,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
36,1200,0.6821917808,-0.382444457,0,0,0,0-1,Male,Petrol,Monthly,Private,No,No,MTPL,<66
51,1200,1,0,0,0,0,0-1,Male,Petrol,Once,Private,No,No,MTPL+,<66
51,1200,1,0,1,1,6517.2447131,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
47,1200,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
53,1210,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
32,1300,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
28,1300,0.5068493151,-0.679541529,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,66-110
45,1300,0.7835616438,-0.243905543,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
60,1300,0.0821917808,-2.498699972,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
50,1300,0.3534246575,-1.040084949,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
53,1300,0.1890410959,-1.665790849,0,0,0,0-1,Male,Gasoil,Monthly,Private,No,No,MTPL+++,<66
43,1300,1,0,0,0,0,0-1,Male,Gasoil,Twice,Private,No,No,MTPL,<66
46,1300,0.0191780822,-3.953987205,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
21,1300,0.8328767123,-0.182869652,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
31,1300,0.2520547945,-1.378108777,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
33,1310,0.498630137,-0.695890667,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
37,1320,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
37,1325,1,0,1,1,567.30433144,6-10,Male,Gasoil,Monthly,Private,No,No,MTPL+++,<66
45,1325,1,0,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
33,1325,0.4547945205,-0.787909565,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
24,1325,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
33,1325,0.2821917808,-1.265168365,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
62,1325,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
26,1325,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
52,1330,1,0,0,0,0,6-10,Male,Petrol,Once,Private,Yes,No,MTPL+,<66
61,1330,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
31,1340,1,0,0,0,0,6-10,Male,Gasoil,Monthly,Private,No,No,MTPL+,<66
46,1340,1,0,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
66,1340,0.9369863014,-0.065086617,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
28,1340,0.5808219178,-0.543311079,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
38,1340,0.1890410959,-1.665790849,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
71,1350,0.8767123288,-0.131576358,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,66-110
39,1360,1,0,0,0,0,6-10,Male,Gasoil,Monthly,Private,No,No,MTPL+,<66
72,1360,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
41,1360,1,0,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
23,1360,0.1616438356,-1.82235991,0,0,0,2-5,Male,Gasoil,Thrice,Private,No,No,MTPL+++,<66
29,1360,1,0,1,1,145.01771199,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
29,1360,1,0,0,0,0,0-1,Male,Gasoil,Thrice,Private,No,No,MTPL+++,<66
57,1370,0.9835616438,-0.016574965,0,0,0,6-10,Male,Gasoil,Monthly,Private,No,No,MTPL,<66
37,1370,0.5068493151,-0.679541529,0,0,0,2-5,Male,Gasoil,Once,Private,No,No,MTPL+,<66
37,1370,0.495890411,-0.701400322,0,0,0,2-5,Male,Gasoil,Once,Private,No,No,MTPL+++,<66
64,1380,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+++,<66
25,1390,1,0,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
22,1390,0.1890410959,-1.665790849,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
64,1390,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
67,1390,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
60,1400,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
74,1400,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
65,1400,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
26,1400,1,0,0,0,0,0-1,Male,Petrol,Once,Private,No,No,MTPL+,<66
62,1400,0.7479452055,-0.290425558,0,0,0,0-1,Male,Gasoil,Twice,Private,No,No,MTPL+,<66
45,1400,1,0,1,1,1426.3793415,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
27,1410,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
32,1410,1,0,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
45,1410,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
25,1410,0.6164383562,-0.483796951,0,0,0,0-1,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
34,1410,0.0520547945,-2.955458374,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
68,1410,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
62,1410,0.3671232877,-1.002057554,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL+,<66
46,1410,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL,<66
57,1410,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
64,1410,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
70,1410,1,0,0,0,0,0-1,Male,Petrol,Once,Private,No,No,MTPL+++,<66
57,1420,0.9452054795,-0.056352937,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
39,1420,0.3123287671,-1.163698905,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+++,<66
38,1420,0.6657534247,-0.40683591,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
30,1420,1,0,0,0,0,6-10,Male,Gasoil,Once,Private,No,No,MTPL+,<66
42,1420,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
22,1420,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
22,1420,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
34,1430,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL+++,<66
57,1430,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
41,1430,1,0,0,0,0,>10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
62,1435,1,0,0,0,0,2-5,Male,Gasoil,Monthly,Private,No,No,MTPL+++,<66
27,1435,1,0,0,0,0,>10,Male,Gasoil,Twice,Private,No,No,MTPL,<66
38,1435,1,0,0,0,0,6-10,Male,Gasoil,Twice,Private,No,No,MTPL,<66
51,1440,1,0,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
25,1440,1,0,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
30,1440,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
28,1450,1,0,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
39,1460,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+++,<66
47,1470,1,0,0,0,0,2-5,Male,Gasoil,Once,Private,No,No,MTPL,<66
40,1470,1,0,1,1,1372.0906596,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
40,1480,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
58,1480,1,0,0,0,0,6-10,Male,Petrol,Once,Private,Yes,No,MTPL,<66
32,1480,1,0,1,1,182.99499999,6-10,Male,Gasoil,Once,Private,No,No,MTPL+,<66
26,1480,1,0,1,1,696.77911943,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
30,1480,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL,<66
74,1480,0.9671232877,-0.033429297,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
22,1480,1,0,1,1,1491.0051835,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,66-110
34,1490,0.1698630137,-1.772762969,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
48,1490,1,0,1,1,619.73381193,2-5,Male,Petrol,Thrice,Private,No,No,MTPL+++,<66
35,1495,0.9616438356,-0.03911113,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
73,1500,0.8410958904,-0.173049606,0,0,0,6-10,Male,Petrol,Once,Professional,No,No,MTPL,<66
62,1500,0.3287671233,-1.112405611,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
48,1560,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
30,1560,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
67,1560,0.3698630137,-0.994622575,1,2.7037037037,78.532668648,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
35,1560,0.5205479452,-0.652873281,0,0,0,0-1,Male,Gasoil,Once,Private,No,No,MTPL+++,<66
29,1600,0.602739726,-0.506269807,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL,<66
41,1630,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,Yes,No,MTPL+,66-110
31,1640,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
25,1640,0.695890411,-0.362563087,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
53,1640,1,0,0,0,0,6-10,Male,Petrol,Once,Private,Yes,No,MTPL+,66-110
28,1650,0.7369863014,-0.305185974,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
70,1650,0.2739726027,-1.294727168,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
49,1700,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
69,1700,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
53,1730,0.4356164384,-0.830993151,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
76,1730,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL+,<66
55,1730,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
72,1730,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
41,1740,1,0,0,0,0,>10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
85,1745,1,0,0,0,0,>10,Male,Petrol,Once,Private,Yes,No,MTPL,<66
37,1750,0.8356164384,-0.179585577,0,0,0,2-5,Male,Gasoil,Monthly,Private,No,No,MTPL+++,<66
42,1755,0.904109589,-0.100804699,0,0,0,2-5,Male,Gasoil,Monthly,Private,No,No,MTPL,<66
73,1755,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
59,1760,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
